Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
01-08-2021,152131,Female,77,Single,Wisconsin,Basic,self-employed,Other,1,2978.08
02-08-2021,152132,Male,43,Married,Texas,Silver,Employees,Card,0,1726.25
03-08-2021,152133,Male,19,Married,Rhode Island,Basic,Unemployment,Other,1,536.85
04-08-2021,152134,Male,52,Married,Mississippi,Gold,Employees,PayPal,1,2809.83
05-08-2021,152135,Female,62,Married,Hawaii,Platinum,self-employed,PayPal,0,
06-08-2021,152136,Male,55,Single,Louisiana,Missing,self-employed,Other,,892.81
07-08-2021,152137,Female,69,Single,Washington,Basic,Employees,PayPal,1,313.56
08-08-2021,152138,Female,61,Married,Georgia,Gold,Employees,PayPal,0,296.68
09-08-2021,152139,Female,60,Single,Utah,Basic,Employees,Card,0,1488.16
10-08-2021,152140,Female,62,Married,Iowa,Basic,Unemployment,PayPal,0,1712.63
11-08-2021,152141,Female,37,Married,Rhode Island,Silver,workers,PayPal,1,2937.06
12-08-2021,152142,Female,28,Married,Illinois,Missing,Unemployment,PayPal,1,328.05
13-08-2021,152143,Female,67,Married,West Virginia,Gold,Employees,Card,1,1091.15
14-08-2021,152144,Male,42,Single,Tennessee,Platinum,Employees,Card,1,524.62
15-08-2021,152145,Male,28,Single,New Hampshire,Missing,workers,Card,1,1401.27
16-08-2021,152146,Female,64,Married,Illinois,Basic,Employees,PayPal,1,6.79
17-08-2021,152147,Male,43,Single,Hawaii,Gold,workers,PayPal,1,173.93
18-08-2021,152148,Male,48,Single,Michigan,Gold,workers,Card,1,1105
19-08-2021,152149,Male,64,Married,Wyoming,Silver,self-employed,PayPal,0,53.36
20-08-2021,152150,Female,56,Married,Nevada,Basic,workers,Other,1,5.31
21-08-2021,152151,Female,32,Married,Massachusetts,Silver,self-employed,PayPal,0,1028.15
22-08-2021,152152,Male,45,Married,Illinois,Platinum,workers,PayPal,1,428.22
23-08-2021,152153,Male,30,Married,Nevada,Platinum,self-employed,PayPal,,2883.7
24-08-2021,152154,Female,28,Single,Oregon,Gold,Unemployment,PayPal,1,278.44
25-08-2021,152155,Male,36,Married,Ohio,Basic,Employees,Other,0,1850.08
26-08-2021,152156,Female,78,Single,Delaware,Missing,Employees,Card,1,1697.09
27-08-2021,152157,Male,19,Married,Texas,Basic,Employees,PayPal,0,780.39
28-08-2021,152158,Female,51,Single,Massachusetts,Platinum,Employees,Card,0,2047.51
29-08-2021,152159,Female,21,Married,North Carolina,Gold,workers,Other,0,
30-08-2021,152160,Male,30,Married,Florida,Platinum,Employees,Card,1,1304.2
31-08-2021,152161,Female,21,Married,Maryland,Silver,Employees,Card,0,2056.18
01-09-2021,152162,Female,40,Single,Rhode Island,Basic,Employees,PayPal,1,61.04
02-09-2021,152163,Male,63,Married,Tennessee,Silver,Employees,PayPal,0,2847.16
03-09-2021,152164,Male,47,Married,Indiana,Missing,self-employed,Card,0,
04-09-2021,152165,Female,22,Married,Mississippi,Basic,workers,Card,1,615.38
05-09-2021,152166,Female,19,Married,New York,Basic,Employees,Card,0,2473.87
06-09-2021,152167,Female,48,Married,Maine,Basic,workers,PayPal,1,1045.45
07-09-2021,152168,Male,32,Married,Maryland,Basic,Unemployment,PayPal,1,373.75
08-09-2021,152169,Male,18,Single,Indiana,Platinum,Unemployment,PayPal,1,438.81
09-09-2021,152170,Female,72,Single,California,Platinum,Employees,PayPal,0,967.58
10-09-2021,152171,Female,68,Single,Michigan,Basic,Employees,PayPal,0,464.7
11-09-2021,152172,Male,39,Married,Michigan,Gold,workers,Card,1,509.15
12-09-2021,152173,Male,42,Single,Iowa,Platinum,Employees,PayPal,1,364.73
13-09-2021,152174,Female,68,Married,New Hampshire,Basic,Employees,PayPal,0,1633.77
14-09-2021,152175,Female,52,Married,Iowa,Platinum,Employees,PayPal,0,678.1
15-09-2021,152176,Female,63,Single,Washington,Silver,Unemployment,Card,0,1021.98
16-09-2021,152177,Male,46,Single,North Carolina,Platinum,Employees,PayPal,1,
17-09-2021,152178,Male,62,Single,Pennsylvania,Silver,Employees,PayPal,0,1163.3
18-09-2021,152179,Female,38,Single,Minnesota,Basic,Unemployment,Card,0,1745.71
19-09-2021,152180,Male,73,Married,Arizona,Silver,Employees,PayPal,1,1871.75
20-09-2021,152181,Female,52,Married,Texas,Basic,self-employed,Other,0,1165.97
21-09-2021,152182,Male,48,Married,North Dakota,Silver,Unemployment,Other,,66.48
22-09-2021,152183,Male,34,Married,Montana,Basic,self-employed,Card,0,1713.15
23-09-2021,152184,Female,76,Married,New Jersey,Platinum,Employees,Card,1,1875.03
24-09-2021,152185,Female,72,Married,Vermont,Platinum,workers,Card,1,1002.79
25-09-2021,152186,Male,66,Married,Utah,Silver,self-employed,Card,1,59.97
26-09-2021,152187,Female,67,Single,Idaho,Basic,Employees,Card,0,
27-09-2021,152188,Female,43,Single,Massachusetts,Platinum,Employees,PayPal,,
28-09-2021,152189,Female,42,Single,Missouri,Basic,workers,PayPal,1,2541.56
29-09-2021,152190,Male,55,Married,Hawaii,Basic,Employees,PayPal,1,2712.52
30-09-2021,152191,Female,76,Single,Oregon,Platinum,Employees,PayPal,,2001.13
01-10-2021,152192,Male,57,Married,Iowa,Basic,Unemployment,PayPal,,2524.95
02-10-2021,152193,Male,28,Married,Maryland,Basic,Employees,Card,1,363.29
03-10-2021,152194,Male,56,Single,Idaho,Platinum,workers,Card,0,2479.25
04-10-2021,152195,Female,61,Married,Georgia,Platinum,self-employed,Card,1,1902.46
05-10-2021,152196,Male,27,Married,Tennessee,Platinum,Unemployment,PayPal,0,
06-10-2021,152197,Female,32,Married,Washington,Missing,workers,Card,1,957.05
07-10-2021,152198,Male,62,Single,Vermont,Basic,Unemployment,PayPal,0,23.14
08-10-2021,152199,Female,18,Married,New York,Basic,self-employed,PayPal,1,1340.65
09-10-2021,152200,Male,45,Married,New York,Basic,Unemployment,PayPal,1,720.75
10-10-2021,152201,Female,20,Single,Arizona,Missing,workers,PayPal,1,
11-10-2021,152202,Male,53,Married,Missouri,Platinum,self-employed,Other,0,2490.18
12-10-2021,152203,Male,48,Married,Kansas,Basic,Employees,PayPal,1,1015.45
13-10-2021,152204,Female,41,Single,Delaware,Basic,Employees,Card,1,2570.56
14-10-2021,152205,Female,22,Single,Minnesota,Basic,Employees,Card,0,1114.5
15-10-2021,152206,Male,70,Single,Oklahoma,Basic,Employees,Card,1,261.44
16-10-2021,152207,Male,16,Married,Illinois,Gold,workers,Other,0,657.98
17-10-2021,152208,Female,77,Single,West Virginia,Basic,Employees,Other,1,1935.38
18-10-2021,152209,Female,44,Married,Nevada,Basic,Employees,PayPal,1,
19-10-2021,152210,Female,68,Single,Alaska,Platinum,Employees,Other,1,1711.74
20-10-2021,152211,Female,30,Married,Alabama,Platinum,Unemployment,Other,0,
21-10-2021,152212,Female,37,Single,Pennsylvania,Gold,self-employed,PayPal,0,473.25
22-10-2021,152213,Female,56,Single,Florida,Basic,workers,Other,0,2726.95
23-10-2021,152214,Male,71,Married,West Virginia,Missing,self-employed,PayPal,1,761.23
24-10-2021,152215,Male,70,Married,Mississippi,Basic,workers,Card,0,1911.54
25-10-2021,152216,Female,36,Married,Kentucky,Silver,Employees,Card,0,102.99
26-10-2021,152217,Female,50,Married,Nevada,Basic,workers,PayPal,0,423.98
27-10-2021,152218,Male,69,Single,North Carolina,Basic,self-employed,PayPal,1,561.16
28-10-2021,152219,Male,19,Married,Arizona,Platinum,Employees,Other,1,613.35
29-10-2021,152220,Female,49,Single,Utah,Basic,self-employed,PayPal,0,
30-10-2021,152221,Male,36,Married,Vermont,Basic,Employees,PayPal,1,2785.61
31-10-2021,152222,Male,27,Single,Texas,Platinum,self-employed,Card,1,
01-11-2021,152223,Male,43,Single,Montana,Platinum,workers,Other,1,2071.6
02-11-2021,152224,Male,42,Married,Illinois,Platinum,Employees,PayPal,1,1331.74
03-11-2021,152225,Male,34,Married,Nebraska,Silver,Employees,PayPal,0,642.73
04-11-2021,152226,Male,15,Married,Louisiana,Platinum,workers,Other,,703.59
05-11-2021,152227,Male,20,Single,Connecticut,Basic,self-employed,PayPal,1,809.72
06-11-2021,152228,Female,19,Married,Illinois,Basic,Employees,Other,,2965.57
07-11-2021,152229,Male,49,Single,Missouri,Missing,Employees,PayPal,0,2420.67
08-11-2021,152230,Female,29,Married,New Jersey,Basic,self-employed,PayPal,0,425.62
09-11-2021,152231,Female,25,Married,Delaware,Basic,Employees,Other,0,1348.65
10-11-2021,152232,Female,72,Married,Rhode Island,Missing,Employees,PayPal,1,1654.25
11-11-2021,152233,Female,44,Single,Hawaii,Platinum,self-employed,Other,0,962.62
12-11-2021,152234,Male,59,Single,Delaware,Missing,workers,PayPal,1,202.84
13-11-2021,152235,Female,51,Single,Louisiana,Gold,workers,PayPal,1,1691.26
14-11-2021,152236,Female,57,Married,Michigan,Silver,self-employed,PayPal,0,505.36
15-11-2021,152237,Male,18,Married,Maryland,Silver,self-employed,PayPal,1,2863.91
16-11-2021,152238,Male,30,Married,Illinois,Basic,Employees,PayPal,0,603.34
17-11-2021,152239,Male,18,Married,Texas,Basic,Employees,PayPal,1,2443.68
18-11-2021,152240,Male,26,Married,Ohio,Silver,Employees,Card,,2614.47
19-11-2021,152241,Female,38,Married,Idaho,Basic,workers,Card,1,1985.91
20-11-2021,152242,Female,34,Single,New York,Gold,workers,PayPal,0,1936.86
21-11-2021,152243,Female,36,Single,Utah,Basic,Unemployment,Card,1,743.54
22-11-2021,152244,Female,70,Single,Nevada,Basic,self-employed,PayPal,1,1474.73
23-11-2021,152245,Female,,Single,Arizona,Basic,workers,PayPal,1,282.07
24-11-2021,152246,Female,35,Single,Indiana,Platinum,Employees,Card,0,459.96
25-11-2021,152247,Male,46,Married,New Hampshire,Silver,self-employed,Card,1,258.66
26-11-2021,152248,Female,74,Single,Mississippi,Platinum,workers,Other,1,1492.25
27-11-2021,152249,Male,70,Single,New Hampshire,Missing,workers,Card,1,134.8
28-11-2021,152250,Male,21,Single,Kentucky,Basic,workers,PayPal,0,1250.44
29-11-2021,152251,Female,39,Single,Florida,Basic,self-employed,Card,1,1305.52
30-11-2021,152252,Male,33,Single,West Virginia,Basic,workers,Card,0,1922.8
01-12-2021,152253,Female,47,Married,Louisiana,Basic,,Card,0,2757.41
02-12-2021,152254,Male,49,Married,California,Basic,workers,PayPal,1,337.17
03-12-2021,152255,Female,34,Single,South Carolina,Platinum,workers,Other,1,635.17
04-12-2021,152256,Male,64,Single,South Dakota,Basic,self-employed,PayPal,0,1282.24
05-12-2021,152257,Female,36,Single,Nebraska,Platinum,self-employed,Other,0,947.09
06-12-2021,152258,Male,51,Single,Arkansas,Platinum,Unemployment,PayPal,1,482.68
07-12-2021,152259,Female,21,Married,New Hampshire,Silver,Unemployment,PayPal,,
08-12-2021,152260,Female,51,Single,Nevada,Silver,self-employed,PayPal,0,2733.8
09-12-2021,152261,Female,58,Married,Illinois,Silver,workers,Other,1,1679.62
10-12-2021,152262,Female,22,Married,South Dakota,Basic,self-employed,Card,1,1793.22
11-12-2021,152263,Male,60,Married,Vermont,Silver,Employees,PayPal,1,26.55
12-12-2021,152264,Male,20,Single,Louisiana,Platinum,Unemployment,PayPal,0,1158.67
13-12-2021,152265,Male,55,Married,South Carolina,Basic,Employees,PayPal,1,1274.62
14-12-2021,152266,Female,69,Married,Ohio,Basic,Employees,PayPal,0,2437.74
15-12-2021,152267,Male,64,Married,Maryland,Platinum,Employees,Card,0,2981.36
16-12-2021,152268,Male,73,Married,Idaho,Basic,Employees,Card,0,427.54
17-12-2021,152269,Male,46,Married,North Dakota,Platinum,workers,Other,0,2830.43
18-12-2021,152270,Male,78,Single,Massachusetts,Missing,Employees,Other,1,2662.19
19-12-2021,152271,Female,22,Single,Indiana,Platinum,workers,Card,1,30.22
20-12-2021,152272,Female,65,Married,Montana,Platinum,workers,PayPal,0,2903.6
21-12-2021,152273,Male,37,Married,Iowa,Basic,Employees,PayPal,0,717.22
22-12-2021,152274,Female,55,Married,Delaware,Basic,workers,PayPal,,1992.41
23-12-2021,152275,Female,68,Single,Alaska,Missing,Employees,Other,0,664.72
24-12-2021,152276,Female,54,Single,California,Platinum,workers,PayPal,1,
25-12-2021,152277,Female,50,Single,Rhode Island,Platinum,Unemployment,Other,0,1372.74
26-12-2021,152278,Male,28,Married,Arizona,Platinum,Employees,Other,,1035.49
27-12-2021,152279,Male,49,Married,Connecticut,Platinum,workers,PayPal,1,1469.28
28-12-2021,152280,Male,75,Single,Wisconsin,Missing,self-employed,PayPal,,1955.6
29-12-2021,152281,Male,53,Single,Iowa,Platinum,Employees,PayPal,1,1898.51
30-12-2021,152282,Female,46,Married,Maryland,Basic,Employees,Card,1,2508.04
31-12-2021,152283,Female,50,Single,Wyoming,Basic,self-employed,Card,0,1823.93
01-01-2022,152284,Female,62,Married,Montana,Basic,workers,Other,1,1435.92
02-01-2022,152285,Female,59,Married,Alabama,Platinum,workers,Card,1,2747.99
03-01-2022,152286,Male,55,Married,Louisiana,Basic,workers,Card,0,577.32
04-01-2022,152287,Female,25,Married,Minnesota,Basic,self-employed,PayPal,,
05-01-2022,152288,Female,56,Single,New Jersey,Silver,Unemployment,PayPal,0,2780.61
06-01-2022,152289,Female,56,Single,Louisiana,Basic,workers,Card,1,1980.54
07-01-2022,152290,Female,78,Married,Florida,Silver,Employees,Card,0,2446.79
08-01-2022,152291,Male,48,Married,Nebraska,Basic,Employees,Other,0,34.88
09-01-2022,152292,Male,66,Married,West Virginia,Basic,Employees,Other,1,294.43
10-01-2022,152293,Female,24,Married,Rhode Island,Basic,Employees,Card,1,2979.76
11-01-2022,152294,Male,34,Married,Washington,Silver,Employees,PayPal,1,794.29
12-01-2022,152295,Male,68,Married,New Jersey,Gold,Unemployment,Other,1,2458.89
13-01-2022,152296,Female,51,Married,Rhode Island,Basic,Employees,Card,1,1941.55
14-01-2022,152297,Female,73,Married,Alabama,Silver,self-employed,Other,0,851.25
15-01-2022,152298,Female,75,Married,North Dakota,Basic,self-employed,PayPal,1,2820.05
16-01-2022,152299,Female,63,Single,Kentucky,Missing,Employees,PayPal,0,2569.93
17-01-2022,152300,Female,39,Married,Virginia,Missing,self-employed,PayPal,0,
18-01-2022,152301,Female,57,Single,Oklahoma,Platinum,workers,Other,0,
19-01-2022,152302,Male,46,Married,Maine,Basic,workers,PayPal,0,790.74
20-01-2022,152303,Female,21,Married,South Dakota,Platinum,self-employed,Card,0,2884.04
21-01-2022,152304,Female,35,Single,Vermont,Basic,Employees,Card,1,2707.55
22-01-2022,152305,Male,53,Single,California,Platinum,Employees,PayPal,1,1108.32
23-01-2022,152306,Male,27,Married,Oklahoma,Platinum,workers,Card,0,175.7
24-01-2022,152307,Male,76,Married,Washington,Basic,Employees,Other,1,2556.55
25-01-2022,152308,Female,38,Single,Arkansas,Basic,workers,Card,1,
26-01-2022,152309,Female,44,Single,Arizona,Basic,Unemployment,Card,0,2476.4
27-01-2022,152310,Female,35,Married,Colorado,Gold,self-employed,PayPal,1,2513.16
28-01-2022,152311,Male,35,Married,West Virginia,Silver,workers,Other,1,2987.96
29-01-2022,152312,Female,26,Single,Georgia,Basic,Employees,PayPal,1,542.38
30-01-2022,152313,Female,75,Married,Georgia,Basic,Employees,Other,1,441.12
31-01-2022,152314,Female,18,Single,Ohio,Missing,Employees,PayPal,1,321.63
01-02-2022,152315,Male,78,Single,West Virginia,Basic,workers,Other,0,2429.9
02-02-2022,152316,Male,20,Single,Virginia,Basic,self-employed,PayPal,1,2616.98
03-02-2022,152317,Female,62,Married,Maine,Basic,workers,PayPal,0,
04-02-2022,152318,Female,22,Married,Idaho,Basic,workers,Other,1,2954.96
05-02-2022,152319,Female,41,Married,New Mexico,Platinum,workers,Other,1,2612.81
06-02-2022,152320,Male,70,Single,Maryland,Basic,Employees,Card,0,2961.06
07-02-2022,152321,Male,25,Married,Tennessee,Basic,workers,PayPal,,33.63
08-02-2022,152322,Female,78,Single,Missouri,Basic,workers,PayPal,0,1407.33
09-02-2022,152323,Male,29,Married,Colorado,Basic,self-employed,Other,1,2693.76
10-02-2022,152324,Male,58,Married,Minnesota,Platinum,Employees,Other,1,1215.66
11-02-2022,152325,Male,65,Single,New York,Basic,Employees,PayPal,1,1584.5
12-02-2022,152326,Female,35,Single,Maine,Basic,workers,PayPal,1,978.26
13-02-2022,152327,Female,17,Married,Rhode Island,Platinum,self-employed,Other,0,1907.39
14-02-2022,152328,Male,27,Single,Nebraska,Platinum,Employees,Other,1,1020.47
15-02-2022,152329,Female,67,Single,Missouri,Basic,Employees,Card,1,1988.96
16-02-2022,152330,Female,33,Single,Missouri,Platinum,Employees,Card,1,
17-02-2022,152331,Male,47,Married,Georgia,Platinum,workers,PayPal,1,840.32
18-02-2022,152332,Male,63,Married,Alaska,Basic,workers,PayPal,,483.12
19-02-2022,152333,Female,44,Single,Ohio,Basic,workers,PayPal,,2969.4
20-02-2022,152334,Male,68,Married,Missouri,Gold,Employees,PayPal,1,2409.45
21-02-2022,152335,Male,47,Married,West Virginia,Gold,workers,PayPal,1,
22-02-2022,152336,Male,44,Married,New York,Basic,workers,PayPal,1,2511.17
23-02-2022,152337,Female,48,Single,Illinois,Missing,Unemployment,Other,0,1766.96
24-02-2022,152338,Male,76,Married,Kentucky,Silver,self-employed,Other,,198.34
25-02-2022,152339,Male,55,Married,Minnesota,Platinum,workers,PayPal,0,1812.71
26-02-2022,152340,Male,71,Single,California,Missing,Unemployment,PayPal,1,458.09
27-02-2022,152341,Male,18,Married,Tennessee,Basic,self-employed,PayPal,0,212.17
28-02-2022,152342,Female,67,Single,Georgia,Basic,self-employed,PayPal,1,1728.48
01-03-2022,152343,Male,66,Married,Colorado,Missing,Employees,PayPal,0,2642.99
02-03-2022,152344,Male,48,Married,Mississippi,Platinum,Employees,PayPal,1,1068.04
03-03-2022,152345,Female,25,Married,Nebraska,Basic,workers,PayPal,0,1735.07
04-03-2022,152346,Female,76,Married,Pennsylvania,Basic,Employees,PayPal,0,1501.44
05-03-2022,152347,Female,39,Married,Indiana,Platinum,workers,PayPal,1,1766.51
06-03-2022,152348,Male,56,Single,Michigan,Basic,workers,Card,1,345.89
07-03-2022,152349,Female,22,Married,Massachusetts,Basic,Unemployment,PayPal,,135.09
08-03-2022,152350,Female,68,Married,Hawaii,Platinum,Employees,PayPal,0,1739.24
09-03-2022,152351,Male,60,Single,Nevada,Missing,workers,PayPal,1,1473.73
10-03-2022,152352,Female,73,Married,Tennessee,Silver,workers,PayPal,1,1886.15
11-03-2022,152353,Male,75,Married,Washington,Basic,Employees,Card,0,1540.3
12-03-2022,152354,Female,43,Married,Texas,Platinum,Employees,PayPal,0,1239.5
13-03-2022,152355,Male,34,Married,Nevada,Basic,Employees,PayPal,,1594.05
14-03-2022,152356,Female,62,Married,Montana,Platinum,self-employed,PayPal,,1694.78
15-03-2022,152357,Male,78,Married,California,Missing,Employees,Other,1,150.76
16-03-2022,152358,Male,61,Married,Mississippi,Platinum,self-employed,Card,,
17-03-2022,152359,Female,65,Married,Wisconsin,Basic,workers,PayPal,0,1178.68
18-03-2022,152360,Female,58,Single,Oklahoma,Silver,Employees,PayPal,0,2962.48
19-03-2022,152361,Female,76,Married,Nevada,Basic,workers,Card,1,
20-03-2022,152362,Male,66,Married,South Dakota,Basic,self-employed,PayPal,0,2489.81
21-03-2022,152363,Male,25,Single,Arizona,Silver,Employees,PayPal,0,2942.85
22-03-2022,152364,Female,44,Single,Michigan,Basic,Employees,Other,0,1968.96
23-03-2022,152365,Female,30,Single,Michigan,Basic,self-employed,PayPal,0,2985.7
24-03-2022,152366,Female,71,Single,Delaware,Basic,Employees,PayPal,0,14.42
25-03-2022,152367,Female,21,Single,Louisiana,Basic,Unemployment,PayPal,1,2019.49
26-03-2022,152368,Male,62,Married,Iowa,Basic,self-employed,PayPal,1,784.89
27-03-2022,152369,Female,32,Married,West Virginia,Basic,Unemployment,Card,1,1248.69
28-03-2022,152370,Female,51,Single,Florida,Basic,workers,Other,1,544.83
29-03-2022,152371,Female,21,Married,New Jersey,Silver,Employees,PayPal,1,2889.7
30-03-2022,152372,Female,56,Married,Delaware,Gold,Employees,Card,1,709.16
31-03-2022,152373,Male,67,Single,Kentucky,Gold,self-employed,PayPal,1,1495.9
01-04-2022,152374,Female,60,Married,Iowa,Basic,workers,Card,0,1676.4
02-04-2022,152375,Female,20,Single,Wisconsin,Missing,Employees,Card,0,2034.02
03-04-2022,152376,Male,38,Single,Florida,Basic,workers,Card,0,1021.21
04-04-2022,152377,Male,69,Married,Georgia,Platinum,workers,PayPal,1,2478.1
05-04-2022,152378,Male,47,Married,New York,Platinum,Employees,PayPal,1,929.97
06-04-2022,152379,Male,28,Married,Indiana,Silver,self-employed,PayPal,0,1465.07
07-04-2022,152380,Female,20,Married,Arizona,Missing,workers,PayPal,1,2722.23
08-04-2022,152381,Male,67,Single,Utah,Silver,Employees,PayPal,1,2528.22
09-04-2022,152382,Male,28,Married,Vermont,Basic,Employees,PayPal,0,1758.32
10-04-2022,152383,Male,16,Single,Louisiana,Platinum,,Other,0,1207.62
11-04-2022,152384,Male,19,Married,Wisconsin,Basic,workers,Card,1,496.36
12-04-2022,152385,Female,17,Married,North Dakota,Basic,workers,Other,0,951.22
13-04-2022,152386,Female,77,Single,South Carolina,Basic,Employees,PayPal,1,287.21
14-04-2022,152387,Female,43,Single,Hawaii,Platinum,Unemployment,PayPal,0,
